,emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications,no_of_projects,manager_rating,promotion,T_id,T_name,project_score,hackerrank_score,completed,skill_category
8079,E3799,Jennifer Mccoy,Finance,Junior Developer,2007-09-05,27,4,47160.0,3,MBA,S007,SQL,4.0,3.0,Yes,20,5,1,T013,Advanced Data Visualization,12.0,39.0,0.0,data
8080,E3799,Jennifer Mccoy,Finance,Junior Developer,2007-09-05,27,4,47160.0,3,MBA,S015,Risk Management,6.0,7.0,Yes,20,5,1,T012,Advanced JavaScript,21.0,14.0,0.0,consulting
8081,E3799,Jennifer Mccoy,Finance,Junior Developer,2007-09-05,27,4,47160.0,3,MBA,S015,Risk Management,6.0,7.0,Yes,20,5,1,T013,Advanced Data Visualization,12.0,39.0,0.0,consulting
8082,E3800,Tamara Wood,Engineering,Junior Developer,2007-09-26,22,2,27004.0,0,MBA,S005,HTML/CSS,9.0,9.0,Yes,8,2,1,T001,SQL Mastery,39.0,30.0,0.0,full_stack
8083,E3800,Tamara Wood,Engineering,Junior Developer,2007-09-26,22,2,27004.0,0,MBA,S005,HTML/CSS,9.0,9.0,Yes,8,2,1,T011,Consulting Essentials,37.0,11.0,0.0,full_stack
8084,E3800,Tamara Wood,Engineering,Junior Developer,2007-09-26,22,2,27004.0,0,MBA,S002,React,7.0,10.0,Yes,8,2,1,T001,SQL Mastery,39.0,30.0,0.0,full_stack
8085,E3800,Tamara Wood,Engineering,Junior Developer,2007-09-26,22,2,27004.0,0,MBA,S002,React,7.0,10.0,Yes,8,2,1,T011,Consulting Essentials,37.0,11.0,0.0,full_stack
8086,E3800,Tamara Wood,Engineering,Junior Developer,2007-09-26,22,2,27004.0,0,MBA,S011,Consulting Basics,10.0,7.0,Yes,8,2,1,T001,SQL Mastery,39.0,30.0,0.0,consulting
8087,E3800,Tamara Wood,Engineering,Junior Developer,2007-09-26,22,2,27004.0,0,MBA,S011,Consulting Basics,10.0,7.0,Yes,8,2,1,T011,Consulting Essentials,37.0,11.0,0.0,consulting
8088,E3801,Michael Thomas,Finance,Junior Developer,2013-04-21,28,3,41230.0,3,Bachelors,NA,NA,0.0,0.0,NA,16,5,0,NA,NA,0.0,0.0,0.0,
8089,E3802,Diane Sawyer,Sales,Senior Developer,2023-11-12,38,10,67827.0,2,MBA,NA,NA,0.0,0.0,NA,25,5,0,T004,Client Relationship Management,8.0,4.0,0.0,
8090,E3803,Mark Fletcher,Marketing,Manager,2021-10-17,45,24,115557.0,3,Bachelors,S001,JavaScript,2.0,3.0,Yes,5,2,1,T006,Financial Modeling,17.0,23.0,0.0,full_stack
8091,E3803,Mark Fletcher,Marketing,Manager,2021-10-17,45,24,115557.0,3,Bachelors,S001,JavaScript,2.0,3.0,Yes,5,2,1,T015,Project Management for Consultants,27.0,3.0,0.0,full_stack
8092,E3803,Mark Fletcher,Marketing,Manager,2021-10-17,45,24,115557.0,3,Bachelors,S009,Data Visualization,2.0,3.0,No,5,2,1,T006,Financial Modeling,17.0,23.0,0.0,data
8093,E3803,Mark Fletcher,Marketing,Manager,2021-10-17,45,24,115557.0,3,Bachelors,S009,Data Visualization,2.0,3.0,No,5,2,1,T015,Project Management for Consultants,27.0,3.0,0.0,data
8094,E3804,Edward Bryant,HR,Senior Developer,2006-08-15,40,11,115935.0,2,MBA,S006,Python,5.0,1.0,Yes,15,5,1,T007,Machine Learning Basics,96.0,77.0,1.0,data
8095,E3804,Edward Bryant,HR,Senior Developer,2006-08-15,40,11,115935.0,2,MBA,S001,JavaScript,5.0,1.0,Yes,15,5,1,T007,Machine Learning Basics,96.0,77.0,1.0,full_stack
8096,E3805,Erin Kelly,Finance,Senior Developer,2012-06-27,45,11,110310.0,2,Masters,NA,NA,0.0,0.0,NA,20,5,1,T012,Advanced JavaScript,30.0,34.0,0.0,
8097,E3806,Regina King,HR,Senior Developer,2023-10-27,32,10,61314.0,0,Bachelors,NA,NA,0.0,0.0,NA,25,5,0,T006,Financial Modeling,38.0,32.0,0.0,
8098,E3806,Regina King,HR,Senior Developer,2023-10-27,32,10,61314.0,0,Bachelors,NA,NA,0.0,0.0,NA,25,5,0,T013,Advanced Data Visualization,7.0,7.0,0.0,
8099,E3807,Jason Patterson,Engineering,Senior Developer,2022-08-04,38,10,66301.0,3,Bachelors,S012,Project Management,6.0,11.0,Yes,13,5,1,T009,DevOps with Docker,31.0,32.0,0.0,consulting
8100,E3808,William Thornton,Marketing,Senior Developer,2022-10-29,32,10,51570.0,1,Masters,S010,Big Data,5.0,3.0,No,17,1,1,T006,Financial Modeling,12.0,14.0,0.0,data
8101,E3808,William Thornton,Marketing,Senior Developer,2022-10-29,32,10,51570.0,1,Masters,S003,Node.js,7.0,9.0,Yes,17,1,1,T006,Financial Modeling,12.0,14.0,0.0,full_stack
8102,E3809,Michelle Garza,Sales,Senior Developer,2024-02-29,40,11,112583.0,1,Masters,S009,Data Visualization,2.0,3.0,Yes,22,1,0,T013,Advanced Data Visualization,86.0,80.0,1.0,data
8103,E3810,Rachel Norton,HR,Junior Developer,2022-02-16,28,4,39026.0,2,Bachelors,S007,SQL,1.0,3.0,No,26,2,1,NA,NA,0.0,0.0,0.0,data
8104,E3810,Rachel Norton,HR,Junior Developer,2022-02-16,28,4,39026.0,2,Bachelors,S003,Node.js,10.0,11.0,No,26,2,1,NA,NA,0.0,0.0,0.0,full_stack
8105,E3810,Rachel Norton,HR,Junior Developer,2022-02-16,28,4,39026.0,2,Bachelors,S011,Consulting Basics,1.0,4.0,No,26,2,1,NA,NA,0.0,0.0,0.0,consulting
8106,E3811,Amanda Alexander,Finance,Mid-level Developer,2011-10-27,38,6,57111.0,2,MBA,NA,NA,0.0,0.0,NA,12,4,0,NA,NA,0.0,0.0,0.0,
8107,E3812,Ryan Roberson,Engineering,Junior Developer,2008-03-18,22,1,22639.0,0,MBA,S003,Node.js,6.0,11.0,Yes,25,5,0,T008,Data Science Bootcamp,49.0,86.0,1.0,full_stack
8108,E3812,Ryan Roberson,Engineering,Junior Developer,2008-03-18,22,1,22639.0,0,MBA,S003,Node.js,6.0,11.0,Yes,25,5,0,T004,Client Relationship Management,17.0,51.0,1.0,full_stack
8109,E3812,Ryan Roberson,Engineering,Junior Developer,2008-03-18,22,1,22639.0,0,MBA,S005,HTML/CSS,5.0,3.0,Yes,25,5,0,T008,Data Science Bootcamp,49.0,86.0,1.0,full_stack
8110,E3812,Ryan Roberson,Engineering,Junior Developer,2008-03-18,22,1,22639.0,0,MBA,S005,HTML/CSS,5.0,3.0,Yes,25,5,0,T004,Client Relationship Management,17.0,51.0,1.0,full_stack
8111,E3813,Justin Cruz,Engineering,Mid-level Developer,2010-06-01,27,5,35667.0,3,MBA,S013,Financial Modeling,2.0,4.0,Yes,18,2,0,T012,Advanced JavaScript,34.0,13.0,0.0,consulting
8112,E3813,Justin Cruz,Engineering,Mid-level Developer,2010-06-01,27,5,35667.0,3,MBA,S015,Risk Management,5.0,4.0,No,18,2,0,T012,Advanced JavaScript,34.0,13.0,0.0,consulting
8113,E3814,Richard Diaz,HR,Senior Developer,2005-05-02,36,10,74022.0,1,Bachelors,S010,Big Data,2.0,4.0,No,14,4,0,T013,Advanced Data Visualization,8.0,17.0,0.0,data
8114,E3814,Richard Diaz,HR,Senior Developer,2005-05-02,36,10,74022.0,1,Bachelors,S005,HTML/CSS,1.0,3.0,Yes,14,4,0,T013,Advanced Data Visualization,8.0,17.0,0.0,full_stack
8115,E3815,Julie Davis,HR,Junior Developer,2005-02-01,23,1,20488.0,0,MBA,NA,NA,0.0,0.0,NA,21,2,1,NA,NA,0.0,0.0,0.0,
8116,E3816,Morgan Dunn,Engineering,Senior Developer,2016-08-17,34,10,51549.0,0,Bachelors,S002,React,9.0,7.0,Yes,5,2,1,T013,Advanced Data Visualization,17.0,24.0,0.0,full_stack
8117,E3816,Morgan Dunn,Engineering,Senior Developer,2016-08-17,34,10,51549.0,0,Bachelors,S002,React,9.0,7.0,Yes,5,2,1,T001,SQL Mastery,69.0,77.0,1.0,full_stack
8118,E3817,Travis Delgado,HR,Junior Developer,2019-01-11,27,4,49697.0,1,Bachelors,NA,NA,0.0,0.0,NA,3,3,1,NA,NA,0.0,0.0,0.0,
8119,E3818,Rodney Barr,Marketing,Mid-level Developer,2007-12-28,39,6,52332.0,2,Masters,S001,JavaScript,10.0,9.0,No,25,4,1,T010,Node.js Masterclass,0.0,29.0,0.0,full_stack
8120,E3819,Caleb Case,Engineering,Manager,2011-02-19,46,20,107488.0,3,MBA,S015,Risk Management,4.0,1.0,Yes,9,1,1,T011,Consulting Essentials,42.0,66.0,1.0,consulting
8121,E3819,Caleb Case,Engineering,Manager,2011-02-19,46,20,107488.0,3,MBA,S015,Risk Management,4.0,1.0,Yes,9,1,1,T012,Advanced JavaScript,3.0,21.0,0.0,consulting
8122,E3820,Nicole Martin,Finance,Senior Developer,2017-11-11,50,11,92246.0,0,Bachelors,NA,NA,0.0,0.0,NA,24,4,0,T010,Node.js Masterclass,59.0,56.0,1.0,
8123,E3821,Jeffrey Fischer,HR,Junior Developer,2021-04-10,23,0,34532.0,0,MBA,NA,NA,0.0,0.0,NA,26,1,1,T007,Machine Learning Basics,29.0,97.0,1.0,
8124,E3822,Samantha Monroe,Marketing,Mid-level Developer,2007-04-29,35,6,63314.0,1,Bachelors,S015,Risk Management,10.0,7.0,No,14,5,1,NA,NA,0.0,0.0,0.0,consulting
8125,E3822,Samantha Monroe,Marketing,Mid-level Developer,2007-04-29,35,6,63314.0,1,Bachelors,S004,Docker,8.0,10.0,No,14,5,1,NA,NA,0.0,0.0,0.0,full_stack
8126,E3823,Kristine Ware,Engineering,Junior Developer,2024-02-08,28,4,37274.0,3,Bachelors,NA,NA,0.0,0.0,NA,16,5,1,NA,NA,0.0,0.0,0.0,
8127,E3824,Andrea Castillo,Finance,Senior Developer,2022-10-25,45,11,81278.0,3,MBA,NA,NA,0.0,0.0,NA,6,4,1,T008,Data Science Bootcamp,3.0,29.0,0.0,
8128,E3825,Holly Young,Sales,Manager,2019-03-21,50,20,107715.0,1,Bachelors,NA,NA,0.0,0.0,NA,9,4,0,T008,Data Science Bootcamp,8.0,27.0,0.0,
8129,E3825,Holly Young,Sales,Manager,2019-03-21,50,20,107715.0,1,Bachelors,NA,NA,0.0,0.0,NA,9,4,0,T010,Node.js Masterclass,14.0,40.0,0.0,
8130,E3826,Lindsey Bruce,Sales,Senior Developer,2021-02-04,30,10,70266.0,3,Masters,S006,Python,4.0,2.0,No,2,1,1,T005,Full-Stack Web Development,31.0,40.0,0.0,data
8131,E3827,Marissa Campbell,Sales,Manager,2007-07-02,49,20,87850.0,5,Masters,S004,Docker,7.0,9.0,Yes,13,4,0,T007,Machine Learning Basics,17.0,99.0,1.0,full_stack
8132,E3827,Marissa Campbell,Sales,Manager,2007-07-02,49,20,87850.0,5,Masters,S004,Docker,7.0,9.0,Yes,13,4,0,T010,Node.js Masterclass,97.0,13.0,1.0,full_stack
8133,E3827,Marissa Campbell,Sales,Manager,2007-07-02,49,20,87850.0,5,Masters,S004,Docker,3.0,3.0,No,13,4,0,T007,Machine Learning Basics,17.0,99.0,1.0,full_stack
8134,E3827,Marissa Campbell,Sales,Manager,2007-07-02,49,20,87850.0,5,Masters,S004,Docker,3.0,3.0,No,13,4,0,T010,Node.js Masterclass,97.0,13.0,1.0,full_stack
8135,E3828,Leonard Stewart,Sales,Senior Developer,2024-05-04,46,11,116673.0,2,Bachelors,S008,Machine Learning,1.0,1.0,No,5,1,0,T005,Full-Stack Web Development,31.0,40.0,0.0,data
8136,E3828,Leonard Stewart,Sales,Senior Developer,2024-05-04,46,11,116673.0,2,Bachelors,S011,Consulting Basics,2.0,4.0,No,5,1,0,T005,Full-Stack Web Development,31.0,40.0,0.0,consulting
8137,E3828,Leonard Stewart,Sales,Senior Developer,2024-05-04,46,11,116673.0,2,Bachelors,S005,HTML/CSS,4.0,3.0,No,5,1,0,T005,Full-Stack Web Development,31.0,40.0,0.0,full_stack
8138,E3829,Catherine Boyd,Sales,Junior Developer,2014-09-03,29,3,43661.0,1,Bachelors,S011,Consulting Basics,2.0,4.0,No,15,1,1,T011,Consulting Essentials,11.0,75.0,1.0,consulting
8139,E3829,Catherine Boyd,Sales,Junior Developer,2014-09-03,29,3,43661.0,1,Bachelors,S011,Consulting Basics,2.0,4.0,No,15,1,1,T007,Machine Learning Basics,14.0,24.0,1.0,consulting
8140,E3830,Christopher Flowers,HR,Senior Developer,2005-04-09,43,11,118425.0,3,Bachelors,NA,NA,0.0,0.0,NA,15,5,1,T003,Business Process Management,35.0,0.0,0.0,
8141,E3830,Christopher Flowers,HR,Senior Developer,2005-04-09,43,11,118425.0,3,Bachelors,NA,NA,0.0,0.0,NA,15,5,1,T002,React and Redux,48.0,98.0,1.0,
8142,E3831,Warren Ho,HR,Senior Developer,2006-02-13,38,10,65526.0,2,Masters,S010,Big Data,10.0,10.0,Yes,27,4,1,T010,Node.js Masterclass,94.0,34.0,1.0,data
8143,E3831,Warren Ho,HR,Senior Developer,2006-02-13,38,10,65526.0,2,Masters,S010,Big Data,10.0,10.0,Yes,27,4,1,T004,Client Relationship Management,14.0,29.0,0.0,data
8144,E3832,Ashley Chandler,Engineering,Manager,2018-11-13,41,20,113542.0,0,Masters,S001,JavaScript,2.0,2.0,Yes,27,5,0,T008,Data Science Bootcamp,7.0,27.0,0.0,full_stack
8145,E3832,Ashley Chandler,Engineering,Manager,2018-11-13,41,20,113542.0,0,Masters,S001,JavaScript,2.0,2.0,Yes,27,5,0,T014,Python for Data Analysis,54.0,70.0,1.0,full_stack
8146,E3832,Ashley Chandler,Engineering,Manager,2018-11-13,41,20,113542.0,0,Masters,S001,JavaScript,2.0,2.0,Yes,27,5,0,T015,Project Management for Consultants,28.0,26.0,0.0,full_stack
8147,E3832,Ashley Chandler,Engineering,Manager,2018-11-13,41,20,113542.0,0,Masters,S001,JavaScript,2.0,2.0,Yes,27,5,0,T004,Client Relationship Management,62.0,79.0,1.0,full_stack
8148,E3832,Ashley Chandler,Engineering,Manager,2018-11-13,41,20,113542.0,0,Masters,S001,JavaScript,2.0,2.0,Yes,27,5,0,T007,Machine Learning Basics,1.0,53.0,1.0,full_stack
8149,E3833,Kelsey Stevens,Finance,Senior Developer,2005-12-03,38,10,67325.0,2,MBA,NA,NA,0.0,0.0,NA,22,1,0,NA,NA,0.0,0.0,0.0,
8150,E3834,Phillip Johnson,Sales,Junior Developer,2024-06-22,22,1,27610.0,0,MBA,NA,NA,0.0,0.0,NA,2,1,1,T008,Data Science Bootcamp,19.0,4.0,1.0,
8151,E3835,Bradley Avila,HR,Senior Developer,2006-03-03,33,10,73008.0,3,Bachelors,S006,Python,9.0,10.0,Yes,18,5,1,NA,NA,0.0,0.0,0.0,data
8152,E3836,Joshua Smith,Sales,Senior Developer,2023-05-28,50,11,80939.0,0,Masters,S004,Docker,9.0,7.0,Yes,4,4,1,NA,NA,0.0,0.0,0.0,full_stack
8153,E3836,Joshua Smith,Sales,Senior Developer,2023-05-28,50,11,80939.0,0,Masters,S013,Financial Modeling,4.0,2.0,No,4,4,1,NA,NA,0.0,0.0,0.0,consulting
8154,E3837,Kevin Morris,Finance,Senior Developer,2015-06-16,50,11,108806.0,3,Masters,S005,HTML/CSS,9.0,7.0,Yes,27,3,1,T010,Node.js Masterclass,58.0,67.0,1.0,full_stack
8155,E3838,Steven Graham,HR,Manager,2011-12-15,41,20,102794.0,2,Bachelors,S010,Big Data,5.0,1.0,No,3,2,0,T010,Node.js Masterclass,28.0,20.0,0.0,data
8156,E3838,Steven Graham,HR,Manager,2011-12-15,41,20,102794.0,2,Bachelors,S010,Big Data,5.0,1.0,No,3,2,0,T014,Python for Data Analysis,35.0,15.0,0.0,data
8157,E3838,Steven Graham,HR,Manager,2011-12-15,41,20,102794.0,2,Bachelors,S004,Docker,8.0,5.0,No,3,2,0,T010,Node.js Masterclass,28.0,20.0,0.0,full_stack
8158,E3838,Steven Graham,HR,Manager,2011-12-15,41,20,102794.0,2,Bachelors,S004,Docker,8.0,5.0,No,3,2,0,T014,Python for Data Analysis,35.0,15.0,0.0,full_stack
8159,E3839,Gary Hoffman,Marketing,Senior Developer,2018-03-22,39,10,52947.0,3,Masters,NA,NA,0.0,0.0,NA,12,3,1,T011,Consulting Essentials,2.0,5.0,0.0,
8160,E3839,Gary Hoffman,Marketing,Senior Developer,2018-03-22,39,10,52947.0,3,Masters,NA,NA,0.0,0.0,NA,12,3,1,T013,Advanced Data Visualization,54.0,32.0,1.0,
8161,E3840,Katherine Adams,Finance,Junior Developer,2006-01-18,29,4,48418.0,2,MBA,S015,Risk Management,3.0,3.0,No,21,1,1,NA,NA,0.0,0.0,0.0,consulting
8162,E3840,Katherine Adams,Finance,Junior Developer,2006-01-18,29,4,48418.0,2,MBA,S011,Consulting Basics,4.0,2.0,Yes,21,1,1,NA,NA,0.0,0.0,0.0,consulting
8163,E3841,Haley Hill,Marketing,Senior Developer,2019-05-21,49,11,97127.0,0,MBA,S013,Financial Modeling,3.0,3.0,No,4,2,1,T002,React and Redux,25.0,22.0,0.0,consulting
8164,E3841,Haley Hill,Marketing,Senior Developer,2019-05-21,49,11,97127.0,0,MBA,S013,Financial Modeling,3.0,3.0,No,4,2,1,T007,Machine Learning Basics,69.0,44.0,1.0,consulting
8165,E3841,Haley Hill,Marketing,Senior Developer,2019-05-21,49,11,97127.0,0,MBA,S015,Risk Management,3.0,3.0,Yes,4,2,1,T002,React and Redux,25.0,22.0,0.0,consulting
8166,E3841,Haley Hill,Marketing,Senior Developer,2019-05-21,49,11,97127.0,0,MBA,S015,Risk Management,3.0,3.0,Yes,4,2,1,T007,Machine Learning Basics,69.0,44.0,1.0,consulting
8167,E3842,Kenneth Frederick,Finance,Senior Developer,2021-04-27,31,10,65635.0,2,MBA,S003,Node.js,10.0,6.0,Yes,2,5,0,T010,Node.js Masterclass,24.0,32.0,0.0,full_stack
8168,E3842,Kenneth Frederick,Finance,Senior Developer,2021-04-27,31,10,65635.0,2,MBA,S003,Node.js,10.0,6.0,Yes,2,5,0,T007,Machine Learning Basics,58.0,31.0,1.0,full_stack
8169,E3842,Kenneth Frederick,Finance,Senior Developer,2021-04-27,31,10,65635.0,2,MBA,S003,Node.js,10.0,6.0,Yes,2,5,0,T013,Advanced Data Visualization,22.0,74.0,1.0,full_stack
8170,E3842,Kenneth Frederick,Finance,Senior Developer,2021-04-27,31,10,65635.0,2,MBA,S007,SQL,9.0,5.0,No,2,5,0,T010,Node.js Masterclass,24.0,32.0,0.0,data
8171,E3842,Kenneth Frederick,Finance,Senior Developer,2021-04-27,31,10,65635.0,2,MBA,S007,SQL,9.0,5.0,No,2,5,0,T007,Machine Learning Basics,58.0,31.0,1.0,data
8172,E3842,Kenneth Frederick,Finance,Senior Developer,2021-04-27,31,10,65635.0,2,MBA,S007,SQL,9.0,5.0,No,2,5,0,T013,Advanced Data Visualization,22.0,74.0,1.0,data
8173,E3843,Timothy Smith,HR,Senior Developer,2022-07-20,30,10,69753.0,3,Masters,S013,Financial Modeling,4.0,3.0,No,12,2,0,NA,NA,0.0,0.0,0.0,consulting
8174,E3843,Timothy Smith,HR,Senior Developer,2022-07-20,30,10,69753.0,3,Masters,S005,HTML/CSS,9.0,7.0,Yes,12,2,0,NA,NA,0.0,0.0,0.0,full_stack
8175,E3843,Timothy Smith,HR,Senior Developer,2022-07-20,30,10,69753.0,3,Masters,S008,Machine Learning,1.0,4.0,No,12,2,0,NA,NA,0.0,0.0,0.0,data
8176,E3844,Diane Sims,Finance,Senior Developer,2022-08-27,45,11,99605.0,0,MBA,S012,Project Management,8.0,7.0,No,25,2,1,T004,Client Relationship Management,19.0,11.0,0.0,consulting
8177,E3844,Diane Sims,Finance,Senior Developer,2022-08-27,45,11,99605.0,0,MBA,S013,Financial Modeling,6.0,10.0,No,25,2,1,T004,Client Relationship Management,19.0,11.0,0.0,consulting
8178,E3845,Timothy Howard,Sales,Mid-level Developer,2010-12-05,38,6,59537.0,1,Bachelors,NA,NA,0.0,0.0,NA,23,3,1,T015,Project Management for Consultants,91.0,29.0,1.0,
8179,E3846,Peter Cruz,Marketing,Manager,2012-07-05,50,20,105454.0,2,Bachelors,S013,Financial Modeling,9.0,11.0,No,6,1,0,T007,Machine Learning Basics,6.0,2.0,0.0,consulting
8180,E3846,Peter Cruz,Marketing,Manager,2012-07-05,50,20,105454.0,2,Bachelors,S013,Financial Modeling,9.0,11.0,No,6,1,0,T013,Advanced Data Visualization,6.0,17.0,0.0,consulting
8181,E3846,Peter Cruz,Marketing,Manager,2012-07-05,50,20,105454.0,2,Bachelors,S013,Financial Modeling,9.0,11.0,No,6,1,0,T012,Advanced JavaScript,36.0,30.0,0.0,consulting
8182,E3847,Melissa Smith,HR,Senior Developer,2021-03-23,42,11,104664.0,1,Bachelors,NA,NA,0.0,0.0,NA,17,4,0,T013,Advanced Data Visualization,28.0,14.0,0.0,
8183,E3847,Melissa Smith,HR,Senior Developer,2021-03-23,42,11,104664.0,1,Bachelors,NA,NA,0.0,0.0,NA,17,4,0,T008,Data Science Bootcamp,62.0,71.0,1.0,
8184,E3847,Melissa Smith,HR,Senior Developer,2021-03-23,42,11,104664.0,1,Bachelors,NA,NA,0.0,0.0,NA,17,4,0,T005,Full-Stack Web Development,40.0,85.0,1.0,
8185,E3847,Melissa Smith,HR,Senior Developer,2021-03-23,42,11,104664.0,1,Bachelors,NA,NA,0.0,0.0,NA,17,4,0,T004,Client Relationship Management,49.0,27.0,1.0,
8186,E3848,Laura Fuentes,Sales,Junior Developer,2021-03-04,26,3,42906.0,0,Masters,NA,NA,0.0,0.0,NA,28,3,0,T008,Data Science Bootcamp,8.0,25.0,0.0,
8187,E3848,Laura Fuentes,Sales,Junior Developer,2021-03-04,26,3,42906.0,0,Masters,NA,NA,0.0,0.0,NA,28,3,0,T010,Node.js Masterclass,60.0,0.0,1.0,
8188,E3848,Laura Fuentes,Sales,Junior Developer,2021-03-04,26,3,42906.0,0,Masters,NA,NA,0.0,0.0,NA,28,3,0,T005,Full-Stack Web Development,73.0,14.0,1.0,
8189,E3849,Michelle Chung,Sales,Mid-level Developer,2009-10-31,33,6,59316.0,3,Bachelors,S012,Project Management,3.0,3.0,No,11,3,1,T015,Project Management for Consultants,19.0,29.0,0.0,consulting
8190,E3850,Matthew Rogers,Sales,Manager,2015-01-23,47,26,80542.0,1,Masters,S005,HTML/CSS,2.0,4.0,Yes,30,2,0,NA,NA,0.0,0.0,0.0,full_stack
8191,E3851,Jordan Evans,Engineering,Senior Developer,2011-11-08,38,10,58889.0,2,Masters,NA,NA,0.0,0.0,NA,1,5,0,NA,NA,0.0,0.0,0.0,
8192,E3852,Larry Scott,Marketing,Manager,2015-06-23,45,20,82746.0,2,Bachelors,S002,React,3.0,2.0,Yes,21,1,1,NA,NA,0.0,0.0,0.0,full_stack
8193,E3853,Katrina Smith,HR,Manager,2022-05-12,41,20,86876.0,3,Masters,S008,Machine Learning,1.0,2.0,No,14,1,1,T013,Advanced Data Visualization,37.0,29.0,0.0,data
8194,E3853,Katrina Smith,HR,Manager,2022-05-12,41,20,86876.0,3,Masters,S008,Machine Learning,1.0,2.0,No,14,1,1,T010,Node.js Masterclass,60.0,29.0,1.0,data
8195,E3853,Katrina Smith,HR,Manager,2022-05-12,41,20,86876.0,3,Masters,S006,Python,5.0,4.0,No,14,1,1,T013,Advanced Data Visualization,37.0,29.0,0.0,data
8196,E3853,Katrina Smith,HR,Manager,2022-05-12,41,20,86876.0,3,Masters,S006,Python,5.0,4.0,No,14,1,1,T010,Node.js Masterclass,60.0,29.0,1.0,data
8197,E3854,Jamie Ramirez,HR,Manager,2019-07-14,45,20,111460.0,0,MBA,NA,NA,0.0,0.0,NA,11,4,0,NA,NA,0.0,0.0,0.0,
8198,E3855,Rachael Patterson,HR,Mid-level Developer,2015-03-08,25,5,46185.0,2,Masters,S004,Docker,6.0,8.0,No,12,5,0,T014,Python for Data Analysis,89.0,62.0,1.0,full_stack
8199,E3855,Rachael Patterson,HR,Mid-level Developer,2015-03-08,25,5,46185.0,2,Masters,S006,Python,8.0,5.0,No,12,5,0,T014,Python for Data Analysis,89.0,62.0,1.0,data
8200,E3855,Rachael Patterson,HR,Mid-level Developer,2015-03-08,25,5,46185.0,2,Masters,S005,HTML/CSS,2.0,1.0,No,12,5,0,T014,Python for Data Analysis,89.0,62.0,1.0,full_stack
8201,E3856,Michaela Steele,Sales,Senior Developer,2006-08-18,40,11,99170.0,1,Bachelors,NA,NA,0.0,0.0,NA,9,5,0,T007,Machine Learning Basics,34.0,33.0,0.0,
8202,E3856,Michaela Steele,Sales,Senior Developer,2006-08-18,40,11,99170.0,1,Bachelors,NA,NA,0.0,0.0,NA,9,5,0,T008,Data Science Bootcamp,6.0,33.0,0.0,
8203,E3856,Michaela Steele,Sales,Senior Developer,2006-08-18,40,11,99170.0,1,Bachelors,NA,NA,0.0,0.0,NA,9,5,0,T006,Financial Modeling,34.0,6.0,0.0,
8204,E3857,Ronald Madden,HR,Senior Developer,2021-08-17,47,11,112929.0,0,MBA,S005,HTML/CSS,1.0,2.0,No,29,4,1,T001,SQL Mastery,25.0,4.0,0.0,full_stack
8205,E3858,Kathleen Jones,Sales,Junior Developer,2012-10-11,26,3,41047.0,3,MBA,S003,Node.js,5.0,1.0,Yes,1,5,0,T011,Consulting Essentials,12.0,7.0,0.0,full_stack
8206,E3858,Kathleen Jones,Sales,Junior Developer,2012-10-11,26,3,41047.0,3,MBA,S003,Node.js,5.0,1.0,Yes,1,5,0,T011,Consulting Essentials,18.0,3.0,0.0,full_stack
8207,E3858,Kathleen Jones,Sales,Junior Developer,2012-10-11,26,3,41047.0,3,MBA,S003,Node.js,5.0,1.0,Yes,1,5,0,T014,Python for Data Analysis,32.0,19.0,0.0,full_stack
8208,E3858,Kathleen Jones,Sales,Junior Developer,2012-10-11,26,3,41047.0,3,MBA,S010,Big Data,8.0,8.0,No,1,5,0,T011,Consulting Essentials,12.0,7.0,0.0,data
8209,E3858,Kathleen Jones,Sales,Junior Developer,2012-10-11,26,3,41047.0,3,MBA,S010,Big Data,8.0,8.0,No,1,5,0,T011,Consulting Essentials,18.0,3.0,0.0,data
8210,E3858,Kathleen Jones,Sales,Junior Developer,2012-10-11,26,3,41047.0,3,MBA,S010,Big Data,8.0,8.0,No,1,5,0,T014,Python for Data Analysis,32.0,19.0,0.0,data
8211,E3859,Stacey Watts,Sales,Mid-level Developer,2008-06-16,35,6,53844.0,0,MBA,NA,NA,0.0,0.0,NA,12,3,1,NA,NA,0.0,0.0,0.0,
8212,E3860,Gregory Estes,Engineering,Senior Developer,2015-09-27,45,11,97018.0,2,Bachelors,S007,SQL,8.0,8.0,Yes,5,4,0,NA,NA,0.0,0.0,0.0,data
8213,E3860,Gregory Estes,Engineering,Senior Developer,2015-09-27,45,11,97018.0,2,Bachelors,S013,Financial Modeling,4.0,1.0,No,5,4,0,NA,NA,0.0,0.0,0.0,consulting
8214,E3861,April Sawyer,Sales,Senior Developer,2006-07-19,35,10,79799.0,3,Masters,NA,NA,0.0,0.0,NA,7,1,1,NA,NA,0.0,0.0,0.0,
8215,E3862,Lucas Hughes,Sales,Manager,2020-05-16,49,20,80460.0,2,Bachelors,S012,Project Management,4.0,4.0,No,18,3,1,NA,NA,0.0,0.0,0.0,consulting
8216,E3863,Kenneth Benjamin,Marketing,Senior Developer,2017-12-04,36,10,66827.0,3,Bachelors,S011,Consulting Basics,1.0,3.0,No,2,1,1,T013,Advanced Data Visualization,37.0,23.0,0.0,consulting
